"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ICA1_ENSG00000003147",386.461191733901,0.156546893877338,0.418902969048919,0.373706813854206,0.708622455334582,1
"DBNDD1_ENSG00000003249",926.276471115601,0.253676042989494,0.317704535774222,0.798465285902526,0.424600530320152,1
"ALS2_ENSG00000003393",1201.96616987351,0.105529100308398,0.277956134239219,0.37966098714546,0.704197083229291,1
"CASP10_ENSG00000003400",155.123698185774,0.158524081800266,0.624781230037752,0.253727343554619,0.799706208064719,1
"CFLAR_ENSG00000003402",928.74444902463,0.147823893254859,0.300277378090356,0.492291141593682,0.622513541500865,1
"TFPI_ENSG00000003436",182.089470937674,-0.207343309974127,0.612801291192701,-0.338353252439421,0.735096997906358,1
"NDUFAF7_ENSG00000003509",520.028883062692,0.352304940706046,0.372203528608484,0.94653842219919,0.343874034702905,1
"RBM5_ENSG00000003756",4493.23851760481,0.208671770716141,0.209203620439385,0.997457741304253,0.318542376094254,1
"MTMR7_ENSG00000003987",128.402409039413,-0.22005246438989,0.677438978267354,-0.324829942547305,0.745309781474924,1
"SLC7A2_ENSG00000003989",651.687696397296,-0.295470967261033,0.349583950871854,-0.845207471693525,0.397995011383103,1
"ARF5_ENSG00000004059",3965.2938212555,-0.29674886045376,0.215544637850596,-1.37673970186839,0.168592739291698,1
"SARM1_ENSG00000004139",908.269365138314,-0.0560915276344212,0.313954412331137,-0.178661377038587,0.85820359781592,1
"POLDIP2_ENSG00000004142",4613.10320122012,-0.0781471595837751,0.226894788587229,-0.344420249007754,0.730530262854283,1
"PLXND1_ENSG00000004399",539.619830795464,-0.0894097202733172,0.42769491818945,-0.209050228260399,0.83440902826747,1
"AK2_ENSG00000004455",10531.2911283198,-0.128112494556305,0.186614924360673,-0.68650722869678,0.492393307505749,1
"CD38_ENSG00000004468",6.91386015592011,3.77367036463825,3.49951415867123,1.07834121924831,0.280881508564155,1
"FKBP4_ENSG00000004478",6489.12799139565,-0.232823165254765,0.203326887486728,-1.1450682599465,0.252180882313403,1
"KDM1A_ENSG00000004487",4292.11203155259,-0.119699715208841,0.206822172432224,-0.578756686486634,0.56275336072383,1
"RBM6_ENSG00000004534",2182.6415167666,0.323369434584561,0.235300439808582,1.37428317111359,0.169353788780467,1
"CAMKK1_ENSG00000004660",522.905207071293,-0.222974828110439,0.371079986308857,-0.600880770554013,0.547919401813237,1
"RECQL_ENSG00000004700",1297.28345594968,-0.13751983119874,0.27209709074691,-0.505407208953416,0.61327285658523,1
"VPS50_ENSG00000004766",690.594809712683,-0.00822652120779588,0.344655027175455,-0.0238688559839516,0.980957216526567,1
"HSPB6_ENSG00000004776",28.9112227864635,-0.122489430011731,1.41088586359635,-0.0868173912378035,0.930816663610529,1
"ARHGAP33_ENSG00000004777",487.37051588098,0.372382509783214,0.401435176414101,0.927627999891774,0.353600568305492,1
"NDUFAB1_ENSG00000004779",1904.66827219263,-0.117675883604655,0.242925570740448,-0.484411267393438,0.628094023581403,1
"PDK4_ENSG00000004799",79.3335554271344,-0.498847221840221,0.892282859271383,-0.559068479974576,0.576114985322226,1
"SLC22A16_ENSG00000004809",0.621893910447317,-3.69590427977796,6.8425873296674,-0.540132569993463,0.589105610663651,1
"ZMYND10_ENSG00000004838",51.4619203567187,0.620733127918551,1.05767467700908,0.586884740092177,0.557281119165675,1
"ABCB5_ENSG00000004846",1.8567285998108,-0.253734210585781,5.03879807769699,-0.050356098155406,0.959838620569805,1
"ARX_ENSG00000004848",2.08561183896314,3.18864949148322,5.25613510956038,0.606652878021225,0.544081300342846,1
